,date,md_plus_code,md_minus_code,season,distance,distance_over_21,distance_over_24,distance_over_27,accel_decel_over_2_5,accel_decel_over_3_5,accel_decel_over_4_5,day_duration,peak_speed,hr_zone_1_hms,hr_zone_2_hms,hr_zone_3_hms,hr_zone_4_hms,hr_zone_5_hms,bio_baseline_completeness,bio_baseline_composite,emboss_baseline_score,msk_joint_range_baseline_completeness,msk_joint_range_baseline_composite,msk_load_tolerance_baseline_completeness,msk_load_tolerance_baseline_composite,sleep_baseline_completeness,sleep_baseline_composite,soreness_baseline_completeness,soreness_baseline_composite,subjective_baseline_completeness,subjective_baseline_composite,dynamic__agility__acceleration,dynamic__agility__deceleration,dynamic__jump__land,dynamic__jump__pre-load,dynamic__jump__take off,dynamic__sprint__acceleration,dynamic__sprint__max velocity,dynamic__upper body__pull,dynamic__upper body__push,isometric__agility__acceleration,isometric__agility__deceleration,isometric__agility__rotate,isometric__jump__land,isometric__jump__pre-load,isometric__jump__take off,isometric__sprint__acceleration,isometric__sprint__max velocity,isometric__upper body__grapple,isometric__upper body__pull,isometric__upper body__push
193,2024-02-10,3.0,-2.0,2023/2024,2257.609911,68.42460334,30.20324469,17.69572254,69.7997681,22.38786451,7.500469313,00:38:27,29.38595,0 days 00:02:24,0 days 00:06:34,0 days 00:06:50,0 days 00:03:18,0 days 00:00:01,0.0,0.0,0.067752525,0.0,0.0,0.0,0.0,0.3548387096774194,-0.04,0.032258065,0.0,0.3548387096774194,0.1733333333333333,0.4345,0.89,0.668,0.507,0.6225,0.4345,0.637,0.89,0.4345,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.772
194,2024-02-11,4.0,-1.0,2023/2024,3223.8253,115.9041976,72.80903002,33.87272682,49.91700298,13.7459766,5.171449012,01:11:09,30.11305,0 days 00:08:30,0 days 00:19:40,0 days 00:14:24,0 days 00:04:11,0 days 00:00:01,0.0,0.0,0.1054545454545454,0.0,0.0,0.0,0.0,0.3548387096774194,0.0509090909090909,0.0,0.0,0.3548387096774194,0.1854545454545454,0.4345,0.89,0.668,0.507,0.6225,0.4345,0.637,0.89,0.4345,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.772
195,2024-02-12,0.0,0.0,2023/2024,10342.32785,962.3315438,347.6876898,114.5905111,251.055919,101.821589,37.76492542,01:34:08,30.29426,0 days 00:09:45,0 days 00:21:11,0 days 00:03:47,0 days 00:10:39,0 days 00:01:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4345,0.89,0.668,0.507,0.6225,0.4345,0.637,0.89,0.4345,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.772
196,2024-02-13,1.0,-4.0,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4345,0.89,0.668,0.507,0.6225,0.4345,0.637,0.89,0.4345,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.772
197,2024-02-14,2.0,-3.0,2023/2024,6339.669604,524.5877557,201.8791736,54.20959375,210.9260385,75.2151322,21.19648706,01:32:36,29.9148,0 days 00:04:36,0 days 00:17:40,0 days 00:31:43,0 days 00:23:47,0 days 00:00:33,0.6052631578947368,0.0,-0.033490338,0.131578947368421,0.383,0.131578947368421,-0.107,0.4736842105263157,-0.14,0.25,-0.29,0.4736842105263157,-0.052777778,0.4345,0.89,0.668,0.507,0.64,0.4345,0.637,0.89,0.4345,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.772
198,2024-02-15,3.0,-2.0,2023/2024,4264.073723,58.74833788,22.6474501,20.05691063,129.7699678,39.72889884,6.793928424,01:00:18,30.067,0 days 00:02:18,0 days 00:12:35,0 days 00:18:12,0 days 00:18:19,0 days 00:02:47,0.0,0.0,0.083076923,0.0,0.0,0.0,0.0,0.4193548387096774,0.065384615,0.032258065,0.0,0.4193548387096774,0.13,0.4345,0.89,0.668,0.507,0.64,0.4345,0.637,0.89,0.4345,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.772
199,2024-02-16,4.0,-1.0,2023/2024,5340.037856,197.2505726,70.5675094,21.75704673,87.51444608,33.44497174,8.379496663,01:34:55,29.00296667,0 days 00:15:09,0 days 00:34:32,0 days 00:13:05,0 days 00:03:17,0 days 00:00:00,0.0,0.0,0.1427991452991453,0.0,0.0,0.0,0.0,0.4193548387096774,0.1146153846153846,0.032258065,0.19,0.4193548387096774,0.2251282051282051,0.4345,0.89,0.668,0.476,0.64,0.4345,0.637,0.89,0.4345,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.772
200,2024-02-17,0.0,0.0,2023/2024,5083.728783,447.026483,149.5335437,52.19071376,133.6265003,43.85159641,13.85930531,00:54:41,30.6994331,0 days 00:02:17,0 days 00:05:39,0 days 00:19:38,0 days 00:23:28,0 days 00:01:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4345,0.89,0.668,0.476,0.64,0.4345,0.637,0.89,0.4345,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.772
201,2024-02-18,1.0,-7.0,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4345,0.89,0.668,0.476,0.64,0.4345,0.637,0.89,0.4345,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.772
202,2024-02-19,2.0,-6.0,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4345,0.89,0.668,0.476,0.64,0.4345,0.637,0.89,0.4345,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.772
203,2024-02-20,3.0,-5.0,2023/2024,3075.462372,28.56071997,0.0,0.0,70.50595149,12.95211225,2.108215437,00:50:56,22.7889,0 days 00:04:07,0 days 00:16:11,0 days 00:14:59,0 days 00:03:37,0 days 00:00:04,0.5483870967741935,0.0349019607843137,0.080490196,0.0,0.0,0.0,0.0,0.4516129032258064,0.039285714,0.048387097,-0.095,0.4516129032258064,0.2254761904761904,0.4345,0.89,0.668,0.476,0.64,0.4345,0.637,0.89,0.4345,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.772
204,2024-02-21,4.0,-4.0,2023/2024,6666.275929,417.2933725,245.7094564,107.6711118,145.9334454,51.7321282,19.40458265,01:30:01,31.8141,0 days 00:03:15,0 days 00:14:54,0 days 00:36:08,0 days 00:22:42,0 days 00:00:16,0.0,0.0,0.099444444,0.0,0.0,0.0,0.0,0.3870967741935484,0.058333333,0.032258065,0.19,0.3870967741935484,0.1713888888888889,0.4345,0.89,0.668,0.476,0.64,0.4345,0.637,0.89,0.4345,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.772
205,2024-02-22,5.0,-3.0,2023/2024,10263.55192,599.0675971,287.7149933,135.8680835,243.5561388,91.49914041,30.33570853,02:05:19,31.3338,0 days 00:06:26,0 days 00:10:40,0 days 00:04:09,0 days 00:11:26,0 days 00:00:07,0.0,0.0,0.083449074,0.0,0.0,0.0,0.0,0.3870967741935484,0.035,0.080645161,0.0,0.3870967741935484,0.1633333333333333,0.4345,0.89,0.668,0.476,0.64,0.4345,0.637,0.89,0.4345,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
206,2024-02-23,6.0,-2.0,2023/2024,1884.491434,44.49593471,0.0,8.25942479,30.24768558,8.551857245,0.0,01:05:07,28.8131,0 days 00:14:09,0 days 00:17:15,0 days 00:10:53,0 days 00:02:16,0 days 00:00:02,0.0,0.0,0.1173717948717948,0.0,0.0,0.0,0.0,0.4193548387096774,0.0299999999999999,0.064516129,0.1266666666666666,0.4193548387096774,0.2164102564102564,0.4445,0.89,0.668,0.479,0.64,0.4445,0.637,0.89,0.4445,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
207,2024-02-24,7.0,-1.0,2023/2024,3905.208514,83.94782143,52.16210413,8.632532429,105.2172305,33.61108401,8.866542337,01:12:41,27.7169,0 days 00:07:05,0 days 00:23:58,0 days 00:20:55,0 days 00:08:26,0 days 00:00:02,0.0,0.0,0.2125641025641025,0.0,0.0,0.0,0.0,0.4193548387096774,0.1876923076923077,0.032258065,0.19,0.4193548387096774,0.3328205128205128,0.4445,0.89,0.668,0.479,0.64,0.4445,0.637,0.89,0.4445,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
208,2024-02-25,0.0,0.0,2023/2024,8337.437971,644.0283201,396.3253502,189.4390122,160.3198727,65.65637503,28.31796731,01:12:48,31.8751,0 days 00:02:16,0 days 00:10:14,0 days 00:20:02,0 days 00:22:43,0 days 00:00:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4445,0.89,0.668,0.479,0.64,0.4445,0.637,0.89,0.4445,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
209,2024-02-26,1.0,-2.0,2023/2024,2496.50659,120.2266984,30.81162878,0.0,102.9663195,35.3979514,9.90447222,00:45:13,25.9436,0 days 00:03:22,0 days 00:08:42,0 days 00:11:42,0 days 00:09:34,0 days 00:00:05,0.0,0.0,-0.156794872,0.1935483870967742,0.1875,0.0,0.0,0.4193548387096774,-0.371538462,0.080645161,-0.13,0.4193548387096774,-0.336923077,0.4445,0.89,0.668,0.479,0.64,0.4445,0.637,0.89,0.4445,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
210,2024-02-27,2.0,-1.0,2023/2024,2414.446133,139.0849455,0.0,8.700279884,72.04454869,19.16350855,5.857651461,01:03:28,28.8903,0 days 00:05:33,0 days 00:16:57,0 days 00:19:30,0 days 00:06:45,0 days 00:00:00,0.5483870967741935,-0.110980392,-0.051176471,0.0,0.0,0.0,0.0,0.3225806451612903,0.053,0.032258065,0.19,0.3225806451612903,0.013,0.4445,0.89,0.668,0.479,0.64,0.4445,0.637,0.89,0.4445,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
211,2024-02-28,0.0,0.0,2023/2024,6252.109057,198.1318969,43.80524044,44.27594735,119.3609488,51.91461326,23.87355312,01:02:29,31.9453,0 days 00:03:24,0 days 00:10:23,0 days 00:18:52,0 days 00:15:34,0 days 00:02:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4445,0.89,0.668,0.479,0.6625,0.4445,0.637,0.89,0.4445,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
212,2024-02-29,1.0,-2.0,2023/2024,5024.941942,96.88721986,25.13815387,0.0,199.0375011,60.62082657,11.22662539,01:19:40,25.9289,0 days 00:01:41,0 days 00:16:59,0 days 00:23:51,0 days 00:27:51,0 days 00:00:34,0.0,0.0,0.0116759259259259,0.2580645161290322,0.273125,0.0,0.0,0.4838709677419355,-0.118,0.096774194,-0.003333333,0.4838709677419355,-0.055111111,0.4445,0.89,0.668,0.479,0.6625,0.4445,0.637,0.89,0.4445,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
213,2024-03-01,2.0,-1.0,2023/2024,3438.106158,394.5430193,104.7346331,17.6942081,81.04256371,22.03615717,4.669572702,01:02:34,28.75382762,0 days 00:04:22,0 days 00:18:04,0 days 00:15:43,0 days 00:10:45,0 days 00:00:01,0.3118279569892473,-0.141666667,-0.035671296,0.0,0.0,0.0,0.0,0.2258064516129032,0.097142857,0.032258065,0.19,0.2258064516129032,0.0204761904761904,0.4445,0.89,0.668,0.479,0.6625,0.4445,0.637,0.89,0.4445,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
214,2024-03-02,0.0,0.0,2023/2024,6078.277699,599.6286481,119.6717138,0.0,116.4379641,44.87738766,14.878674,00:36:37,26.1612,0 days 00:01:38,0 days 00:01:22,0 days 00:20:12,0 days 00:10:52,0 days 00:00:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4445,0.89,0.668,0.479,0.6625,0.4445,0.637,0.89,0.4445,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
215,2024-03-03,1.0,-8.0,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4445,0.89,0.668,0.479,0.6625,0.4445,0.637,0.89,0.4445,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
216,2024-03-04,2.0,-7.0,2023/2024,5399.358454,209.4866501,109.9305568,12.57433782,125.821709,29.13358551,5.922362972,01:21:32,28.65036667,0 days 00:03:30,0 days 00:19:43,0 days 00:22:29,0 days 00:11:14,0 days 00:00:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4445,0.89,0.668,0.5,0.64,0.4445,0.637,0.89,0.4445,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
217,2024-03-05,3.0,-6.0,2023/2024,5570.233412,18.51858327,45.18417824,2.026993041,118.6542378,35.64859515,10.47188024,01:20:18,27.1334,0 days 00:04:20,0 days 00:19:09,0 days 00:20:09,0 days 00:12:28,0 days 00:00:11,0.4516129032258064,0.1407142857142857,0.0336904761904761,0.0,0.0,0.0,0.0,0.2903225806451613,-0.227777778,0.0161290322580645,-0.19,0.2903225806451613,-0.02037037,0.4445,0.89,0.668,0.5,0.64,0.4445,0.637,0.89,0.4445,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
218,2024-03-06,4.0,-5.0,2023/2024,6295.657939,321.700409,95.62122495,45.58562403,146.3207984,39.60508046,11.22805675,01:29:53,30.4747,0 days 00:04:13,0 days 00:19:20,0 days 00:21:11,0 days 00:20:54,0 days 00:00:00,0.0,0.0,-0.003402778,0.0,0.0,0.0,0.0,0.3870967741935484,-0.160833333,0.0161290322580645,-0.19,0.3870967741935484,0.087222222,0.4445,0.89,0.668,0.5,0.64,0.4445,0.637,0.89,0.4445,0.52,1.148,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
219,2024-03-07,5.0,-4.0,2023/2024,4822.972115,201.2570107,73.44325744,18.87370564,87.21462382,28.09576168,11.76575224,01:07:38,28.69338333,0 days 00:08:24,0 days 00:16:12,0 days 00:20:42,0 days 00:08:37,0 days 00:00:01,0.0,0.0,0.094444444,0.0,0.0,0.0,0.0,0.3548387096774194,-0.013636364,0.048387097,0.0,0.3548387096774194,0.1939393939393939,0.4445,0.89,0.668,0.5,0.64,0.4445,0.637,0.89,0.4445,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
220,2024-03-08,6.0,-3.0,2023/2024,9414.58793,682.5617658,349.232085,155.8067179,182.1034662,70.62889051,22.06763608,01:38:03,31.5843,0 days 00:09:23,0 days 00:24:14,0 days 00:17:55,0 days 00:13:44,0 days 00:00:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4445,0.89,0.668,0.5,0.64,0.4445,0.637,0.89,0.4445,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
221,2024-03-09,7.0,-2.0,2023/2024,4988.71711,209.90183,57.32502297,0.296346462,79.00172309,27.74885868,7.637931552,01:24:08,26.0764,0 days 00:12:24,0 days 00:27:28,0 days 00:15:04,0 days 00:04:23,0 days 00:00:00,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.3225806451612903,-0.03,0.048387097,0.045,0.3225806451612903,0.1683333333333333,0.4445,0.89,0.668,0.5,0.64,0.4445,0.637,0.89,0.4445,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
222,2024-03-10,8.0,-1.0,2023/2024,2272.246306,39.81888946,16.50489888,0.525657133,47.09492905,8.569877028,1.420429856,00:51:16,26.1091,0 days 00:08:29,0 days 00:18:51,0 days 00:10:17,0 days 00:00:50,0 days 00:00:02,0.0,0.0,0.2026944444444444,0.0,0.0,0.0,0.0,0.3225806451612903,0.0349999999999999,0.048387097,0.095,0.3225806451612903,0.4,0.4445,0.89,0.668,0.5,0.64,0.4445,0.637,0.89,0.4445,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
223,2024-03-11,0.0,0.0,2023/2024,11118.5901,846.9041431,417.8059661,147.6867865,250.3587389,85.50460353,33.0552184,01:35:22,31.31204,0 days 00:09:31,0 days 00:24:24,0 days 00:03:31,0 days 00:08:36,0 days 00:00:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4445,0.89,0.668,0.5,0.64,0.4445,0.637,0.89,0.4445,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
224,2024-03-12,1.0,-10.0,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4445,0.89,0.668,0.5,0.64,0.4445,0.637,0.89,0.4445,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
225,2024-03-13,2.0,-10.0,2023/2024,1340.679167,64.45080469,0.0,6.606402365,15.41534328,6.315804552,1.203118605,00:41:14,28.7484,0 days 00:04:20,0 days 00:10:30,0 days 00:04:48,0 days 00:00:40,0 days 00:00:01,0.0,0.0,0.092097222,0.1935483870967742,0.2724999999999999,0.2258064516129032,-0.072142857,0.3548387096774194,0.0263636363636363,0.0161290322580645,0.39,0.3548387096774194,0.1472727272727272,0.4445,0.89,0.668,0.524,0.6525,0.4445,0.637,0.89,0.4445,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
226,2024-03-14,3.0,-10.0,2023/2024,4516.365897,111.6002987,50.86385941,1.923689685,81.828915,28.61950349,8.788668747,01:42:59,27.1431,0 days 00:12:33,0 days 00:33:52,0 days 00:15:24,0 days 00:05:17,0 days 00:00:00,0.0,0.0,0.049924242,0.0,0.0,0.0,0.0,0.3548387096774194,0.0118181818181818,0.0161290322580645,-0.19,0.3548387096774194,0.1081818181818181,0.4445,0.89,0.668,0.524,0.6525,0.4445,0.637,0.89,0.4445,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
227,2024-03-15,4.0,-10.0,2023/2024,2811.984255,49.84433337,24.09493348,8.599527396,74.28038593,24.39390386,5.997841424,01:04:31,27.8927,0 days 00:07:26,0 days 00:19:10,0 days 00:17:56,0 days 00:06:24,0 days 00:00:02,0.0,0.0,0.131489899,0.0,0.0,0.0,0.0,0.3548387096774194,0.1190909090909091,0.048387097,0.095,0.3548387096774194,0.1793939393939394,0.4445,0.89,0.668,0.524,0.6525,0.4445,0.637,0.89,0.4445,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
228,2024-03-16,5.0,-10.0,2023/2024,8444.69724,459.8513774,189.5914708,71.66319636,96.98142933,36.05531315,8.620868681,01:33:46,31.22453333,0 days 00:09:25,0 days 00:25:45,0 days 00:28:04,0 days 00:12:16,0 days 00:00:00,0.0,0.0,0.1525,0.0,0.0,0.0,0.0,0.3548387096774194,-0.009090909,0.0161290322580645,0.0,0.3548387096774194,0.2887878787878787,0.4445,0.89,0.668,0.524,0.6525,0.4445,0.637,0.89,0.4445,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
229,2024-03-17,6.0,-10.0,2023/2024,2402.827379,297.0411028,180.4188507,85.4084675,83.54223147,24.44504931,11.69596883,00:24:08,31.30297833,0 days 00:01:00,0 days 00:01:16,0 days 00:01:36,0 days 00:02:24,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4445,0.89,0.668,0.524,0.6525,0.4445,0.637,0.89,0.4445,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
230,2024-03-18,7.0,-10.0,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4445,0.89,0.668,0.524,0.6525,0.4445,0.637,0.89,0.4445,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
231,2024-03-19,8.0,-10.0,2023/2024,5038.589641,164.6710872,72.09364403,16.15691342,104.5665349,30.79283185,5.027010511,01:32:20,28.56799167,0 days 00:17:17,0 days 00:27:52,0 days 00:18:48,0 days 00:04:00,0 days 00:00:04,0.0,0.0,-0.017166667,0.2105263157894736,0.0,0.2105263157894736,0.0,0.2631578947368421,-0.03,0.2105263157894736,0.0,0.2631578947368421,-0.019333333,0.4445,0.89,0.668,0.524,0.6525,0.4445,0.637,0.89,0.4445,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
232,2024-03-20,9.0,-10.0,2023/2024,4034.132425,140.3620499,50.9933354,0.0,49.92673218,19.06642788,3.557055875,01:16:55,26.67682,0 days 00:13:35,0 days 00:15:21,0 days 00:13:40,0 days 00:04:44,0 days 00:00:01,0.0,0.0,0.098125,0.0,0.0,0.0,0.0,0.1290322580645161,-0.0725,0.0,0.0,0.1290322580645161,0.2324999999999999,0.4445,0.89,0.668,0.524,0.6525,0.4445,0.637,0.89,0.4445,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
233,2024-03-21,10.0,-9.0,2023/2024,3365.146495,17.6524869,22.46833352,0.0,109.3075261,32.02623587,6.608020462,01:04:13,25.7645,0 days 00:06:24,0 days 00:20:27,0 days 00:21:01,0 days 00:08:40,0 days 00:00:18,0.0,0.0,0.2008333333333333,0.0,0.0,0.0,0.0,0.1290322580645161,0.205,0.032258065,0.0,0.1290322580645161,0.2991666666666667,0.4445,0.89,0.668,0.524,0.6525,0.4445,0.637,0.89,0.4445,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
234,2024-03-22,10.0,-8.0,2023/2024,6342.738643,224.5613834,108.5377505,31.64154452,189.9372907,62.2142438,17.71191347,00:48:46,30.1557,0 days 00:02:33,0 days 00:08:56,0 days 00:25:04,0 days 00:22:47,0 days 00:00:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4445,0.89,0.668,0.524,0.6525,0.4445,0.637,0.89,0.4445,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
235,2024-03-23,10.0,-7.0,2023/2024,4147.390082,266.6381696,125.5430525,66.50420003,125.2882922,48.98012201,13.95001654,00:52:10,30.5275881,0 days 00:02:25,0 days 00:07:26,0 days 00:19:20,0 days 00:16:01,0 days 00:01:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4445,0.89,0.668,0.524,0.6525,0.4445,0.637,0.89,0.4445,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
236,2024-03-24,10.0,-6.0,2023/2024,4454.68346,169.0582186,60.86745179,17.02163792,65.50060789,18.66727892,4.147353302,01:27:19,28.7617,0 days 00:16:51,0 days 00:29:36,0 days 00:15:19,0 days 00:04:14,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4445,0.89,0.668,0.524,0.6525,0.4445,0.637,0.89,0.4445,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
237,2024-03-25,10.0,-5.0,2023/2024,2815.619133,544.7801691,129.1059648,4.503298693,111.1465532,41.68079593,16.81934112,00:52:42,27.195,0 days 00:04:16,0 days 00:09:00,0 days 00:21:07,0 days 00:11:20,0 days 00:00:01,0.0,0.0,0.5766666666666667,0.0,0.0,0.0,0.0,0.032258065,0.64,0.0,0.0,0.032258065,0.8333333333333334,0.4445,0.89,0.668,0.524,0.6525,0.4445,0.637,0.89,0.4445,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
238,2024-03-26,10.0,-4.0,2023/2024,4109.527636,208.5189098,71.62284911,29.92586096,67.01566538,19.34820348,7.409972012,00:55:59,30.0585,0 days 00:03:06,0 days 00:16:12,0 days 00:16:33,0 days 00:07:27,0 days 00:00:01,0.0,0.0,0.1795,0.032258065,0.53,0.032258065,-0.055,0.1290322580645161,0.16,0.0,0.0,0.1290322580645161,0.25,0.4445,0.89,0.668,0.524,0.6525,0.4445,0.637,0.89,0.4445,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
239,2024-03-27,10.0,-3.0,2023/2024,8939.250036,365.6960615,140.683419,59.42989987,154.346978,42.08565748,12.09641317,01:36:17,31.35103333,0 days 00:06:59,0 days 00:18:40,0 days 00:22:04,0 days 00:12:08,0 days 00:00:09,0.0,0.0,-0.024814815,0.1290322580645161,-0.06125,0.0,0.0,0.1612903225806451,-0.124,0.0,0.0,0.1612903225806451,0.070666667,0.4345,0.89,0.668,0.524,0.6525,0.4345,0.637,0.89,0.4345,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
240,2024-03-28,10.0,-2.0,2023/2024,1974.722903,98.91216257,8.247457377,2.880575534,38.09061823,15.40091356,4.986537424,00:58:18,26.9463,0 days 00:08:15,0 days 00:13:36,0 days 00:09:18,0 days 00:03:25,0 days 00:00:01,0.0,0.0,-0.015457516,0.0,0.0,0.0,0.0,0.4473684210526316,-0.141764706,0.25,-0.727,0.4473684210526316,0.4449019607843136,0.4345,0.89,0.668,0.524,0.6525,0.4345,0.637,0.89,0.4345,0.52,1.138,0.0,0.0,0.52,0.0,0.52,0.0,0.0,0.0,0.704
