,date,md_plus_code,md_minus_code,season,distance,distance_over_21,distance_over_24,distance_over_27,accel_decel_over_2_5,accel_decel_over_3_5,accel_decel_over_4_5,day_duration,peak_speed,hr_zone_1_hms,hr_zone_2_hms,hr_zone_3_hms,hr_zone_4_hms,hr_zone_5_hms
317,2023-08-15,2,-5,2023/2024,5061.846914,165.193128,87.98249758,14.50107496,133.2896721,48.68442122,11.39946031,0 days 01:25:50.096854800,28.01867833,0 days 00:03:15,0 days 00:12:36,0 days 00:14:24,0 days 00:15:28,0 days 00:00:03
318,2023-08-16,3,-4,2023/2024,7213.515547,539.9170056,160.3692612,22.0586081,193.4147766,56.93589492,13.98744742,0 days 01:50:00.397344,28.24379333,0 days 00:05:40,0 days 00:25:12,0 days 00:34:02,0 days 00:25:02,0 days 00:00:03
319,2023-08-17,4,-3,2023/2024,6689.641347,657.8286047,287.3232527,123.9176861,125.5603155,41.69055225,12.52989825,0 days 01:43:22.162674,31.2808,0 days 00:11:38,0 days 00:28:22,0 days 00:27:46,0 days 00:09:40,0 days 00:00:05
320,2023-08-18,5,-2,2023/2024,1628.639371,3.220779654,0.209400645,0.0,68.06863136,22.44603123,6.286935147,0 days 01:14:08.857750200,21.423,0 days 00:07:55,0 days 00:23:14,0 days 00:23:34,0 days 00:08:45,0 days 00:00:07
321,2023-08-19,6,-1,2023/2024,3823.07785,53.96331392,27.76079594,18.88973219,112.2306257,36.02299158,9.464109167,0 days 01:10:28.898400600,29.5938,0 days 00:06:45,0 days 00:21:58,0 days 00:20:10,0 days 00:08:13,0 days 00:00:00
322,2023-08-20,0,0,2023/2024,9064.380122,943.6530472,403.136185,204.023218,227.9898375,90.95655098,33.11903162,0 days 01:08:57.922410600,31.89840333,0 days 00:02:53,0 days 00:10:11,0 days 00:12:20,0 days 00:21:12,0 days 00:00:43
323,2023-08-21,1,-4,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
324,2023-08-22,2,-3,2023/2024,6328.023354,303.1270289,140.8589687,39.88877794,156.3419229,42.12086678,12.88206913,0 days 01:23:45.932830800,30.427,0 days 00:01:32,0 days 00:10:19,0 days 00:21:58,0 days 00:20:21,0 days 00:00:19
325,2023-08-23,3,-2,2023/2024,4480.238801,100.4771596,64.22081006,18.62758419,110.6386699,31.81135152,10.82337463,0 days 00:53:39.704122800,28.813775,0 days 00:01:56,0 days 00:10:40,0 days 00:19:29,0 days 00:13:40,0 days 00:00:17
326,2023-08-24,4,-1,2023/2024,5213.359428,187.3902195,76.05751467,27.12954939,93.22741469,27.15010774,9.704259027,0 days 00:58:14.216068800,30.22945,0 days 00:03:04,0 days 00:12:49,0 days 00:19:58,0 days 00:11:28,0 days 00:00:08
327,2023-08-25,0,0,2023/2024,4397.700359,460.9583317,217.6070852,76.46644656,105.3275127,33.99359053,9.716540811,0 days 00:35:24.314057400,30.51454952,0 days 00:00:41,0 days 00:00:30,0 days 00:07:49,0 days 00:05:02,0 days 00:00:04
328,2023-08-26,1,-4,2023/2024,3332.412945,63.1326095,41.43459088,14.35257756,102.9499428,18.18800817,3.712035254,0 days 00:54:32.262595199,29.033,0 days 00:04:21,0 days 00:16:49,0 days 00:17:46,0 days 00:14:13,0 days 00:00:05
329,2023-08-27,2,-3,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
330,2023-08-28,3,-2,2023/2024,5996.999852,240.6664185,70.79691808,41.00896158,169.378561,54.1646826,11.00809694,0 days 01:33:20.047560,30.3901,0 days 00:05:14,0 days 00:21:32,0 days 00:25:55,0 days 00:12:42,0 days 00:00:07
331,2023-08-29,4,-1,2023/2024,3820.680367,55.04007768,0.0,4.165205387,131.5988413,35.44550986,7.844025776,0 days 01:15:52.153581,26.9026,0 days 00:06:54,0 days 00:15:46,0 days 00:18:12,0 days 00:18:58,0 days 00:00:35
332,2023-08-30,0,0,2023/2024,7645.275799,238.6215318,92.1780014,53.52905947,154.2265318,42.86428617,15.01178382,0 days 01:29:17.609691600,30.88883333,0 days 00:06:03,0 days 00:22:35,0 days 00:22:52,0 days 00:18:53,0 days 00:00:12
333,2023-08-31,1,-2,2023/2024,3690.197045,60.85064265,26.08802737,0.706023513,123.8426725,31.11544568,7.527300404,0 days 00:55:11.753363400,26.025,0 days 00:03:10,0 days 00:12:03,0 days 00:19:43,0 days 00:13:19,0 days 00:01:44
334,2023-09-01,2,-1,2023/2024,4308.521695,193.4691094,38.2760163,14.53914823,122.4703289,41.7852672,8.687373492,0 days 00:49:57.953250,29.1212,0 days 00:02:14,0 days 00:10:30,0 days 00:17:56,0 days 00:11:25,0 days 00:00:20
335,2023-09-02,0,0,2023/2024,9577.250596,634.9513319,350.8447469,90.37854941,222.4698891,89.1122095,31.42064742,0 days 01:27:16.571109,30.5503,0 days 00:06:34,0 days 00:14:27,0 days 00:07:02,0 days 00:18:06,0 days 00:01:03
336,2023-09-03,1,-10,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
337,2023-09-04,2,-10,2023/2024,4422.413388,346.5423049,111.2128805,16.43978707,64.29341036,14.99671848,3.584004122,0 days 01:04:39.973113600,28.77258238,0 days 00:07:26,0 days 00:22:20,0 days 00:16:03,0 days 00:01:51,0 days 00:00:00
338,2023-09-05,3,-10,2023/2024,3595.202588,150.7385633,84.42777798,23.99069558,45.45248169,12.46709762,4.679633031,0 days 01:29:59.241296400,29.2298,0 days 00:22:23,0 days 00:29:48,0 days 00:12:58,0 days 00:04:05,0 days 00:00:07
339,2023-09-06,4,-10,2023/2024,3698.55738,126.9356811,42.61556121,17.45454003,62.56903672,10.9397546,3.010077192,0 days 01:32:07.846821600,29.0985,0 days 00:26:01,0 days 00:35:02,0 days 00:16:15,0 days 00:04:01,0 days 00:00:00
340,2023-09-07,5,-10,2023/2024,4730.673664,208.8102653,70.41536641,12.17266276,86.27097222,29.55151064,4.96409979,0 days 01:38:15.351661800,28.22479167,0 days 00:15:54,0 days 00:28:51,0 days 00:15:20,0 days 00:04:06,0 days 00:00:00
341,2023-09-08,6,-9,2023/2024,760.2110729,93.27723272,29.81891891,6.818935432,19.35515832,2.35399673,2.63754843,0 days 01:17:58.211074200,27.813,0 days 00:17:16,0 days 00:21:05,0 days 00:07:39,0 days 00:02:47,0 days 00:00:02
342,2023-09-09,7,-8,2023/2024,4203.92935,285.9119516,110.5556034,29.01422081,71.57480868,21.64577866,4.849561499,0 days 01:39:59.843412600,29.02472857,0 days 00:17:32,0 days 00:29:13,0 days 00:16:09,0 days 00:03:06,0 days 00:00:00
343,2023-09-10,8,-7,2023/2024,3023.510653,35.54910958,1.791752934,4.719249727,25.84529024,8.43972426,1.166503622,0 days 01:11:01.404805200,27.9716,0 days 00:14:40,0 days 00:19:13,0 days 00:08:44,0 days 00:01:11,0 days 00:00:06
344,2023-09-11,9,-6,2023/2024,3772.339383,154.2286494,61.82827534,5.999598072,68.85024609,21.79552354,7.957455431,0 days 01:09:21.897139800,27.352,0 days 00:08:49,0 days 00:18:59,0 days 00:18:28,0 days 00:05:00,0 days 00:00:01
345,2023-09-12,10,-5,2023/2024,4912.234885,719.5883818,214.2747707,8.139117887,131.9155993,56.84271445,17.55763438,0 days 01:00:13.626531600,27.33919762,0 days 00:02:07,0 days 00:08:59,0 days 00:23:29,0 days 00:27:32,0 days 00:01:09
346,2023-09-13,10,-4,2023/2024,6509.953546,451.8794734,170.515801,64.51439385,112.9822472,32.73311031,10.57895655,0 days 01:05:44.999629800,31.3985,0 days 00:03:48,0 days 00:13:32,0 days 00:26:54,0 days 00:12:42,0 days 00:00:11
347,2023-09-14,10,-3,2023/2024,1801.907138,177.9745824,11.78159606,5.657334148,40.15530704,10.56379551,3.044932235,0 days 00:43:07.385970600,27.8429,0 days 00:04:49,0 days 00:10:22,0 days 00:05:35,0 days 00:01:09,0 days 00:00:00
348,2023-09-15,10,-2,2023/2024,4338.275395,103.0122743,2.495093404,6.623810718,91.1032131,25.97932324,5.235099747,0 days 00:54:00.645437400,28.7521,0 days 00:02:59,0 days 00:12:10,0 days 00:18:35,0 days 00:11:56,0 days 00:00:01
349,2023-09-16,10,-1,2023/2024,4531.551158,0.0,14.59834044,4.1478031,91.29227214,26.25784017,6.852574731,0 days 01:54:58.172862,27.2559,0 days 00:23:15,0 days 00:35:08,0 days 00:19:19,0 days 00:05:37,0 days 00:00:17
350,2023-09-17,0,0,2023/2024,7324.489403,512.5003985,288.7872915,129.6213116,179.4282297,63.61801129,22.71330866,0 days 01:10:00.144564,31.9109,0 days 00:01:51,0 days 00:10:18,0 days 00:22:46,0 days 00:17:53,0 days 00:00:55
351,2023-09-18,1,-6,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
352,2023-09-19,2,-5,2023/2024,4617.543919,86.73827198,66.96177673,32.68396174,117.1342242,33.10286407,5.697895145,0 days 01:02:55.535464800,30.9357,0 days 00:03:00,0 days 00:16:47,0 days 00:22:59,0 days 00:11:25,0 days 00:00:33
353,2023-09-20,3,-4,2023/2024,3580.918969,192.1704052,37.48657802,8.163797999,60.13965485,17.89184526,4.139410282,0 days 00:51:30.394846200,27.6321,0 days 00:06:31,0 days 00:18:54,0 days 00:13:07,0 days 00:02:05,0 days 00:00:02
354,2023-09-21,4,-3,2023/2024,7185.390607,297.549006,106.5123441,56.46768889,146.3808448,42.83033213,11.35362199,0 days 01:28:34.193188800,30.84353333,0 days 00:05:00,0 days 00:19:39,0 days 00:21:54,0 days 00:22:01,0 days 00:00:26
355,2023-09-22,5,-2,2023/2024,2282.175388,50.02939921,0.0,2.661159406,56.32566893,15.77429796,1.808362477,0 days 00:52:22.098447600,26.6909,0 days 00:09:05,0 days 00:17:15,0 days 00:14:45,0 days 00:03:31,0 days 00:00:01
356,2023-09-23,6,-1,2023/2024,4129.097081,90.48793663,4.496179081,3.896264018,94.97542732,25.11041397,3.717819683,0 days 01:04:19.391306400,27.0483,0 days 00:07:10,0 days 00:19:01,0 days 00:19:33,0 days 00:05:35,0 days 00:00:00
357,2023-09-24,0,0,2023/2024,8482.372554,456.7118132,179.1516926,88.39411663,167.6687317,57.16002918,21.53244791,0 days 01:43:14.261448,31.9435,0 days 00:08:08,0 days 00:25:10,0 days 00:25:03,0 days 00:19:08,0 days 00:00:14
358,2023-09-25,1,-2,2023/2024,1523.77108,123.7164245,26.3560892,0.602571991,39.63042558,14.02722812,1.658042671,0 days 00:21:53.531899200,25.77,0 days 00:02:27,0 days 00:04:46,0 days 00:02:31,0 days 00:00:59,0 days 00:00:01
359,2023-09-26,2,-1,2023/2024,3233.694737,218.9285301,15.06694189,6.338405205,33.17134993,11.36179459,1.726889583,0 days 01:25:59.921590800,27.8377,0 days 00:14:02,0 days 00:19:04,0 days 00:09:26,0 days 00:02:05,0 days 00:00:00
360,2023-09-27,0,0,2023/2024,6206.725066,65.86876981,0.0,50.38146503,133.972584,47.80830734,19.21537143,0 days 00:59:19.175171400,31.7556619,0 days 00:03:00,0 days 00:12:49,0 days 00:24:08,0 days 00:18:15,0 days 00:01:36
361,2023-09-28,1,-4,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
362,2023-09-29,2,-3,2023/2024,1935.425236,243.5649651,65.66756867,43.92493755,50.86054672,17.84822887,8.032501485,0 days 00:00:00,30.07501,0 days 00:01:12,0 days 00:01:12,0 days 00:03:42,0 days 00:02:20,0 days 00:00:02
363,2023-09-30,3,-2,2023/2024,3917.867513,35.4315903,35.16400031,18.18117958,118.0047802,44.64290576,12.99311381,0 days 01:11:12.605047800,29.3845,0 days 00:07:47,0 days 00:18:34,0 days 00:18:27,0 days 00:08:26,0 days 00:00:16
364,2023-10-01,4,-1,2023/2024,2702.812865,0.0,0.0,0.0,64.80132379,24.13100841,5.284789408,0 days 01:09:29.139676800,20.3606,0 days 00:08:58,0 days 00:23:11,0 days 00:23:43,0 days 00:07:02,0 days 00:00:03
365,2023-10-02,0,0,2023/2024,5029.838473,294.092537,166.8654055,70.41767082,81.93223505,35.18852893,13.61747898,0 days 01:10:27.026029200,30.75277333,0 days 00:06:55,0 days 00:14:31,0 days 00:14:11,0 days 00:11:26,0 days 00:00:00
366,2023-10-03,1,-4,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
367,2023-10-04,2,-3,2023/2024,5724.999391,50.64531788,38.74814104,17.96882421,148.9332715,43.68950689,11.76462492,0 days 01:34:55.507138200,29.220925,0 days 00:10:39,0 days 00:23:05,0 days 00:17:32,0 days 00:15:37,0 days 00:00:03
368,2023-10-05,3,-2,2023/2024,2955.840198,205.0712724,54.4713442,6.104583986,57.964959,17.38059674,5.338774592,0 days 01:07:21.481632,27.5908,0 days 00:10:25,0 days 00:21:32,0 days 00:14:11,0 days 00:06:25,0 days 00:00:05
369,2023-10-06,4,-1,2023/2024,5748.701036,158.2861952,54.25256404,26.60844788,168.5716503,52.12266665,13.74230293,0 days 01:43:02.926566,29.4851,0 days 00:10:38,0 days 00:29:32,0 days 00:23:08,0 days 00:11:09,0 days 00:00:00
370,2023-10-07,0,0,2023/2024,4754.925222,555.6769615,287.0248218,140.0439272,51.38303491,21.40672901,12.31669284,0 days 00:40:36.654201,31.07746083,0 days 00:01:21,0 days 00:01:42,0 days 00:02:07,0 days 00:02:13,0 days 00:00:05
371,2023-10-08,1,-10,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
372,2023-10-09,2,-10,2023/2024,1201.191671,19.93835463,31.20357982,7.895824316,31.70808401,10.3916561,3.674017044,0 days 00:39:48.531505200,27.9095,0 days 00:05:14,0 days 00:10:29,0 days 00:05:12,0 days 00:01:35,0 days 00:00:03
373,2023-10-10,3,-10,2023/2024,4202.646309,131.4292783,35.8906528,8.875475802,63.44207186,14.83644436,3.08207162,0 days 01:20:43.689051600,27.9857,0 days 00:13:13,0 days 00:30:45,0 days 00:14:54,0 days 00:02:31,0 days 00:00:00
374,2023-10-11,4,-10,2023/2024,3842.476884,82.92564837,46.31962659,28.46667347,116.3319944,45.48171198,14.33238443,0 days 00:57:16.282843200,30.20953333,0 days 00:04:26,0 days 00:12:39,0 days 00:19:05,0 days 00:08:09,0 days 00:00:07
375,2023-10-12,5,-9,2023/2024,6235.339254,293.6152044,142.7389942,75.12536821,73.72239368,28.09980328,8.493911526,0 days 01:01:40.539355800,31.47392,0 days 00:03:54,0 days 00:13:58,0 days 00:16:15,0 days 00:08:55,0 days 00:00:00
376,2023-10-13,6,-8,2023/2024,7691.871234,202.9181266,100.0115054,31.99389023,91.79114834,30.5502221,5.839527164,0 days 01:36:17.050922400,29.9639,0 days 00:10:36,0 days 00:24:32,0 days 00:23:50,0 days 00:09:08,0 days 00:00:05
377,2023-10-14,7,-7,2023/2024,2690.073937,117.1163572,24.47521222,4.62397689,46.93805885,9.822209871,4.163884633,0 days 01:17:25.271799,27.439,0 days 00:09:30,0 days 00:16:55,0 days 00:07:32,0 days 00:02:57,0 days 00:00:01
378,2023-10-15,8,-6,2023/2024,4428.028602,290.7558644,108.9789376,25.67992641,73.73569301,19.80248697,8.390389158,0 days 01:36:01.375086,29.51796,0 days 00:16:23,0 days 00:25:21,0 days 00:15:29,0 days 00:02:55,0 days 00:00:11
379,2023-10-16,9,-5,2023/2024,4035.450735,256.8583411,73.74968655,44.11204132,88.34389163,24.06410403,7.94052668,0 days 00:59:22.670752200,31.1683,0 days 00:03:16,0 days 00:16:16,0 days 00:16:13,0 days 00:10:27,0 days 00:00:01
380,2023-10-17,10,-4,2023/2024,5561.202641,461.1543963,235.9060594,125.4361626,106.1371781,33.02223163,9.524906863,0 days 00:43:46.653012600,32.05949833,0 days 00:00:55,0 days 00:00:52,0 days 00:12:51,0 days 00:05:24,0 days 00:00:07
381,2023-10-18,10,-3,2023/2024,6847.605852,336.3288995,125.5663076,18.7965173,131.1715941,48.80629095,14.23598815,0 days 01:16:46.310744400,28.43810222,0 days 00:02:02,0 days 00:07:34,0 days 00:22:11,0 days 00:23:09,0 days 00:00:05
382,2023-10-19,10,-2,2023/2024,2582.792012,77.75442873,0.0,8.808639377,72.0824679,18.19117264,2.434279605,0 days 01:14:08.741989200,28.8756,0 days 00:08:39,0 days 00:23:49,0 days 00:17:22,0 days 00:04:27,0 days 00:00:00
383,2023-10-20,10,-1,2023/2024,4379.721052,200.1776671,79.76589318,22.84007462,97.22250103,35.14327725,9.510133425,0 days 01:00:47.567452800,29.1614,0 days 00:02:30,0 days 00:13:27,0 days 00:18:23,0 days 00:10:47,0 days 00:00:13
384,2023-10-21,0,0,2023/2024,3879.872469,307.292839,75.1040732,13.75020543,84.5202528,41.53389496,15.86245203,0 days 01:06:47.780340600,28.45888,0 days 00:08:42,0 days 00:14:43,0 days 00:10:10,0 days 00:06:57,0 days 00:00:02
385,2023-10-22,1,-6,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
386,2023-10-23,2,-5,2023/2024,5677.150034,98.5148766,60.01038324,43.28948945,147.9559733,44.25375993,10.23832692,0 days 01:14:05.215072800,29.2416,0 days 00:01:54,0 days 00:09:53,0 days 00:22:04,0 days 00:21:56,0 days 00:00:08
387,2023-10-24,3,-4,2023/2024,7562.076397,510.7627194,154.493508,16.71996146,235.3613966,78.68377441,23.19084731,0 days 01:54:38.242572,27.91354,0 days 00:05:53,0 days 00:22:18,0 days 00:23:40,0 days 00:21:24,0 days 00:00:02
388,2023-10-25,4,-3,2023/2024,5864.143365,253.8672123,147.2205187,76.61271783,134.7323405,44.90773527,7.559060846,0 days 01:32:43.594158,30.9403,0 days 00:09:48,0 days 00:23:11,0 days 00:24:39,0 days 00:11:01,0 days 00:00:03
389,2023-10-26,5,-2,2023/2024,2757.710708,26.62850627,0.0,2.83673554,61.6113169,12.94937006,3.871344869,0 days 00:45:22.069263600,26.7561,0 days 00:05:17,0 days 00:10:45,0 days 00:12:35,0 days 00:04:13,0 days 00:00:21
390,2023-10-27,6,-1,2023/2024,5025.233621,0.0,14.99711307,0.0,152.36831,47.64887774,11.73538824,0 days 01:32:04.074115800,25.7626,0 days 00:11:08,0 days 00:20:54,0 days 00:15:43,0 days 00:13:06,0 days 00:00:05
391,2023-10-28,0,0,2023/2024,11489.30466,597.3112398,237.7487143,132.0009867,228.7293331,87.19184439,29.93061441,0 days 01:59:34.657254,31.50885333,0 days 00:06:16,0 days 00:09:40,0 days 00:02:37,0 days 00:09:02,0 days 00:00:14
392,2023-10-29,1,-3,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
393,2023-10-30,2,-2,2023/2024,6233.822095,171.0770882,50.50884359,16.47945995,216.0875612,65.59471069,18.57956576,0 days 01:39:50.606647800,28.027745,0 days 00:05:11,0 days 00:26:43,0 days 00:31:10,0 days 00:30:12,0 days 00:00:04
394,2023-10-31,3,-1,2023/2024,3619.204158,18.14369395,23.2888787,14.52215726,66.95708107,15.43994907,0.0,0 days 01:11:04.192936200,29.8664,0 days 00:14:04,0 days 00:22:08,0 days 00:14:17,0 days 00:03:38,0 days 00:00:30
395,2023-11-01,0,0,2023/2024,6615.353769,353.1413841,126.6615595,32.70952972,147.4858621,56.33420194,17.74695458,0 days 01:33:17.018024400,29.4362,0 days 00:08:30,0 days 00:17:44,0 days 00:27:32,0 days 00:13:35,0 days 00:00:07
396,2023-11-02,1,-4,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
397,2023-11-03,2,-3,2023/2024,3974.718473,287.4725217,96.91875507,15.77557563,123.5937199,52.67469969,13.56452688,0 days 00:59:58.080325200,28.50042667,0 days 00:02:43,0 days 00:09:09,0 days 00:22:18,0 days 00:19:41,0 days 00:01:19
398,2023-11-04,3,-2,2023/2024,4121.539042,205.2225916,68.61318933,15.96618355,131.6219524,32.83466656,9.015213212,0 days 01:05:01.722960,28.4034,0 days 00:02:21,0 days 00:08:52,0 days 00:19:32,0 days 00:22:48,0 days 00:01:29
399,2023-11-05,4,-1,2023/2024,4789.729853,110.5819057,12.45827942,20.28443868,85.64866849,19.78211865,3.108867181,0 days 01:13:57.772597200,29.8786,0 days 00:06:32,0 days 00:19:40,0 days 00:15:12,0 days 00:07:27,0 days 00:00:00
400,2023-11-06,0,0,2023/2024,4120.241253,543.5256759,340.2231139,149.0981906,98.06280109,46.72841869,21.67428734,0 days 00:49:00.710508,31.44258143,0 days 00:03:01,0 days 00:10:34,0 days 00:18:17,0 days 00:08:03,0 days 00:00:50
401,2023-11-07,1,-5,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
402,2023-11-08,2,-4,2023/2024,1809.358971,43.12234292,28.39485796,13.55041777,51.74083954,21.86347646,7.647099047,0 days 00:20:12.986179200,28.7107,0 days 00:01:21,0 days 00:02:40,0 days 00:02:59,0 days 00:02:26,0 days 00:00:04
403,2023-11-09,3,-3,2023/2024,3280.503846,214.3829426,113.2338887,47.37870566,79.19651464,23.18028161,7.937458507,0 days 00:45:00.709415400,31.16625,0 days 00:02:37,0 days 00:03:03,0 days 00:05:51,0 days 00:01:06,0 days 00:00:00
404,2023-11-10,4,-2,2023/2024,2598.458423,37.25509387,46.82513799,22.51991446,38.31785775,15.7639663,0.0,0 days 00:59:42.063908400,29.37103333,0 days 00:07:57,0 days 00:14:21,0 days 00:16:44,0 days 00:04:47,0 days 00:00:21
405,2023-11-11,5,-1,2023/2024,3035.936044,222.2006551,56.5400701,12.68190565,51.01656016,17.15838964,3.933785663,0 days 01:15:09.510579600,28.74945,0 days 00:10:55,0 days 00:18:11,0 days 00:12:28,0 days 00:05:31,0 days 00:00:00
406,2023-11-12,0,0,2023/2024,6585.738527,342.6109108,290.2774804,135.9732605,101.9431416,48.04102308,18.68604523,0 days 00:38:45.703117800,32.817285,0 days 00:00:55,0 days 00:00:47,0 days 00:23:25,0 days 00:10:26,0 days 00:00:20
407,2023-11-13,1,-10,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
408,2023-11-14,2,-10,2023/2024,3420.251228,276.4971744,34.57812202,17.14716014,93.65873323,28.99066354,8.886097675,0 days 00:51:05.500230600,29.2159,0 days 00:05:35,0 days 00:14:31,0 days 00:15:47,0 days 00:10:10,0 days 00:00:00
409,2023-11-15,3,-10,2023/2024,3385.624978,70.02144983,0.0,0.396833105,32.53672671,8.913833661,3.877237855,0 days 00:57:39.464773800,23.1016,0 days 00:07:07,0 days 00:15:15,0 days 00:08:07,0 days 00:01:57,0 days 00:00:02
410,2023-11-16,4,-9,2023/2024,6950.186353,653.7218014,233.8011757,166.2496293,170.81919,53.73653726,17.43758421,0 days 01:53:46.139814,32.1377,0 days 00:11:44,0 days 00:29:59,0 days 00:34:10,0 days 00:23:20,0 days 00:00:06
411,2023-11-17,5,-8,2023/2024,4589.164537,214.1414556,112.4637717,59.03475309,59.93070562,20.44173821,7.202819545,0 days 01:12:51.085941,30.7788,0 days 00:09:04,0 days 00:23:57,0 days 00:11:39,0 days 00:05:32,0 days 00:00:01
412,2023-11-18,6,-7,2023/2024,5823.386275,186.6047188,93.50286314,42.90668708,114.5370386,37.33618798,11.49258733,0 days 01:18:03.617979600,30.5849,0 days 00:03:56,0 days 00:19:30,0 days 00:21:04,0 days 00:11:50,0 days 00:00:04
413,2023-11-19,7,-6,2023/2024,3191.794494,115.4980554,58.42950569,12.67948386,59.99440801,14.95595581,4.819774998,0 days 01:22:58.026572400,28.90768333,0 days 00:14:28,0 days 00:27:11,0 days 00:13:54,0 days 00:05:09,0 days 00:00:01
414,2023-11-20,8,-5,2023/2024,2963.98581,161.7731311,47.1326465,17.93065875,64.11606418,21.11736244,3.393734216,0 days 00:56:28.946984400,28.98335,0 days 00:03:52,0 days 00:15:17,0 days 00:15:24,0 days 00:06:02,0 days 00:00:07
415,2023-11-21,9,-4,2023/2024,2390.255712,220.6718248,88.58288363,38.06601067,51.74644566,24.71669171,9.956646074,0 days 00:20:39.018233400,30.77841,0 days 00:01:10,0 days 00:01:30,0 days 00:03:20,0 days 00:02:06,0 days 00:00:00
416,2023-11-22,10,-3,2023/2024,6506.194,484.0603228,181.6916583,62.25584491,155.3985367,54.43236425,17.27250192,0 days 01:31:44.550786,30.751,0 days 00:03:51,0 days 00:15:47,0 days 00:31:34,0 days 00:19:23,0 days 00:00:19
